"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","NOx_Conc_mgL","NOx_Conc_uM","NOx_Conc_Flag","NOx_QAQC_Flag","NH3_Conc_mgL","NH3_Conc_uM","NH3_Conc_Flag","NH3_QAQC_Flag","PO4_Conc_mgL","PO4_Conc_uM","PO4_Conc_Flag","PO4_QAQC_Flag","Analysis_rundate","Run_notes","Field_notes","Date"
"75","COMPASS: Synoptic","CB","MSM","WC","C",20,"MSM_202304_WC_LysC_20cm",2023,4,24,NA,NA,0.006694,0.477914141089621,"bdl","NOx r2 low",1.153183,82.3308131108684,"Within_Range",NA,0.057651,1.86128504506492,"Within_Range",NA,"06/04/2023","NH3 3rd Party Check off, but all other run 
  parameters are fine so accepting this run.",NA,2023-04-24
"76","COMPASS: Synoptic","CB","MSM","WC","C",45,"MSM_202304_WC_LysC_45cm",2023,4,24,NA,NA,0.00766,0.546881135456603,"bdl","NOx r2 low",1.437025,102.595543561296,"Within_Range",NA,0.013784,0.445021822018262,"Within_Range",NA,"06/04/2023","NH3 3rd Party Check off, but all other run 
  parameters are fine so accepting this run.",NA,2023-04-24
"77","COMPASS: Synoptic","CB","GCW","SW","A",0,"GCW_202306_SW_A",2023,6,27,NA,NA,0.00875,0.624701035932804,"bdl",NA,0.095397,6.8108119685579,"Within_Range",NA,0.087977,2.84037179597364,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-27
"78","COMPASS: Synoptic","CB","GCW","SW","B",0,"GCW_202306_SW_B",2023,6,27,NA,NA,0.01138,0.812468318733178,"bdl",NA,0.151317,10.8031870461993,"Within_Range",NA,0.08416,2.71713846061063,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-27
"79","COMPASS: Synoptic","CB","GCW","SW","C",0,"GCW_202306_SW_C",2023,6,27,NA,NA,0.009329,0.666038395910529,"bdl",NA,0.103968,7.42273340615563,"Within_Range",NA,0.081686,2.63726440462737,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-27
"80","COMPASS: Synoptic","CB","GCW","TR","A",20,"GCW_202306_TR_LysA_20cm",2023,6,28,NA,NA,0.003394,0.242312607537821,"bdl",NA,0.537208,38.3536450413017,"Within_Range",NA,0.003856,0.124492465590715,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-28
"81","COMPASS: Synoptic","CB","GCW","TR","A",45,"GCW_202306_TR_LysA_45cm",2023,6,28,NA,NA,0.003539,0.252664796133279,"bdl",NA,0.093615,6.68358714043993,"Within_Range",NA,0.003461,0.111739736361376,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-28
"82","COMPASS: Synoptic","CB","GCW","TR","B",10,"GCW_202306_TR_LysB_10cm",2023,6,28,NA,NA,0.004807,0.343192900540456,"bdl",NA,0.386439,27.5895821285528,"Within_Range",NA,0.004966,0.160329248994681,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-28
"83","COMPASS: Synoptic","CB","GCW","TR","B",20,"GCW_202306_TR_LysB_20cm",2023,6,28,NA,NA,0.00559,0.399094718955928,"bdl",NA,0.878852,62.745114837899,"Within_Range",NA,0.005725,0.184833860349285,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-28
"84","COMPASS: Synoptic","CB","GCW","TR","B",45,"GCW_202306_TR_LysB_45cm",2023,6,28,NA,NA,0.00714,0.509756045321168,"bdl",NA,0.059664,4.25967572661655,"Within_Range",NA,0.005003,0.16152380844148,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-28
"85","COMPASS: Synoptic","CB","GCW","TR","C",10,"GCW_202306_TR_LysC_10cm",2023,6,28,NA,NA,0.008311,0.593358892530004,"bdl",NA,0.240109,17.1424389756331,"Within_Range",NA,0.010787,0.348262506827553,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-28
"86","COMPASS: Synoptic","CB","GCW","TR","C",20,"GCW_202306_TR_LysC_20cm",2023,6,28,NA,NA,0.024264,1.73231382124269,"bdl",NA,0.621067,44.3407083752775,"Within_Range",NA,0.034589,1.11671937041422,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-28
"87","COMPASS: Synoptic","CB","GCW","TR","C",45,"GCW_202306_TR_LysC_45cm",2023,6,28,NA,NA,0.006505,0.464420598713473,"bdl",NA,0.070628,5.04244397324138,"Within_Range",NA,0.004317,0.13937603059002,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-28
"88","COMPASS: Synoptic","CB","GCW","UP","A",20,"GCW_202306_UP_LysA_20cm",2023,6,28,NA,NA,0.002134,0.152355658363497,"bdl",NA,0.028769,2.05394561174295,"Within_Range",NA,0.019289,0.622752896467662,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-28
"89","COMPASS: Synoptic","CB","GCW","UP","B",10,"GCW_202306_UP_LysB_10cm",2023,6,28,NA,NA,0.005318,0.379675441038931,"bdl",NA,0.06978,4.98190151855898,"Within_Range",NA,0.003853,0.124395609419353,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-28
"90","COMPASS: Synoptic","CB","GCW","UP","C",10,"GCW_202306_UP_LysC_10cm",2023,6,28,NA,NA,0.00753,0.537599862922744,"bdl",NA,0.024201,1.72781597378397,"Within_Range",NA,0.003886,0.125461027304336,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-28
"91","COMPASS: Synoptic","CB","GCW","UP","C",20,"GCW_202306_UP_LysC_20cm",2023,6,28,NA,NA,0.022281,1.59073871789929,"bdl",NA,0.059771,4.26731492785595,"Within_Range",NA,0.014899,0.481020032374498,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-28
"92","COMPASS: Synoptic","CB","GCW","WC","A",10,"GCW_202306_WC_LysA_10cm",2023,6,27,NA,NA,0.010201,0.728294316291489,"bdl",NA,0.174683,12.4713886925543,"Within_Range",NA,0.064299,2.07591832080327,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-27
"93","COMPASS: Synoptic","CB","GCW","WC","A",20,"GCW_202306_WC_LysA_20cm",2023,6,27,NA,NA,0.010212,0.729079654736662,"bdl",NA,0.222036,15.8521279102144,"Within_Range",NA,0.08658,2.79526910550937,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-27
"94","COMPASS: Synoptic","CB","GCW","WC","A",45,"GCW_202306_WC_LysA_45cm",2023,6,27,NA,NA,0.023701,1.69211877173067,"bdl",NA,1.748966,124.866385372714,"Within_Range",NA,0.358757,11.5826098231142,"adl",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-27
"95","COMPASS: Synoptic","CB","GCW","WC","B",10,"GCW_202306_WC_LysB_10cm",2023,6,27,NA,NA,0.010803,0.771273747563666,"bdl",NA,0.261702,18.684058343507,"Within_Range",NA,0.125247,4.0436482981951,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-27
"96","COMPASS: Synoptic","CB","GCW","WC","B",20,"GCW_202306_WC_LysB_20cm",2023,6,27,NA,NA,0.010981,0.783981951494642,"bdl",NA,0.21736,15.5182876766119,"Within_Range",NA,0.072597,2.34382249079075,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-27
"97","COMPASS: Synoptic","CB","GCW","WC","B",45,"GCW_202306_WC_LysB_45cm",2023,6,27,NA,NA,0.014458,1.03222029457331,"bdl",NA,1.102985,78.746956813525,"Within_Range",NA,0.155725,5.02764242845283,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-27
"98","COMPASS: Synoptic","CB","GCW","WC","C",10,"GCW_202306_WC_LysC_10cm",2023,6,27,NA,NA,0.008338,0.595286541440882,"bdl",NA,0.170971,12.2063726645106,"Within_Range",NA,0.067079,2.16567170626545,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-27
"99","COMPASS: Synoptic","CB","GCW","WC","C",20,"GCW_202306_WC_LysC_20cm",2023,6,27,NA,NA,0.004797,0.34247895649939,"bdl",NA,0.134095,9.57363261867535,"Within_Range",NA,0.03312,1.06929213183726,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-27
"100","COMPASS: Synoptic","CB","GCW","WC","C",45,"GCW_202306_WC_LysC_45cm",2023,6,27,NA,NA,0.0217,1.54925856911335,"bdl",NA,0.369306,26.3663818029943,"Within_Range",NA,0.177416,5.72794483279106,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-27
"101","COMPASS: Synoptic","CB","GWI","SW","A",0,"GWI_202306_SW_A",2023,6,22,NA,NA,0.005429,0.387600219894765,"bdl",NA,0.208012,14.8508927870234,"Within_Range",NA,0.004627,0.149384501630767,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-22
"102","COMPASS: Synoptic","CB","GWI","SW","B",0,"GWI_202306_SW_B",2023,6,22,NA,NA,0.004527,0.323202467390606,"bdl",NA,0.39738,28.3707083038831,"Within_Range",NA,0.006143,0.198329153559067,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-22
"103","COMPASS: Synoptic","CB","GWI","SW","C",0,"GWI_202306_SW_C",2023,6,22,NA,NA,0.004618,0.329699358164307,"bdl",NA,0.345918,24.696609479749,"Within_Range",NA,0.005762,0.186028419796084,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-22
"104","COMPASS: Synoptic","CB","GWI","TR","A",10,"GWI_202306_TR_LysA_10cm",2023,6,22,NA,NA,0.009776,0.697951694546181,"bdl",NA,0.223484,15.9555070073608,"Within_Range",NA,0.004193,0.135372642173721,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-22
"105","COMPASS: Synoptic","CB","GWI","TR","A",20,"GWI_202306_TR_LysA_20cm",2023,6,22,NA,NA,0.007001,0.499832223150349,"bdl",NA,0.554784,39.6084730878794,"Within_Range",NA,0.005048,0.162976651011911,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-22
"106","COMPASS: Synoptic","CB","GWI","TR","B",10,"GWI_202306_TR_LysB_10cm",2023,6,22,NA,NA,0.007597,0.542383287997887,"bdl",NA,0.336433,24.0194335567978,"Within_Range",NA,0.003051,0.0985027262752261,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-22
"107","COMPASS: Synoptic","CB","GWI","TR","B",20,"GWI_202306_TR_LysB_20cm",2023,6,22,NA,NA,0.010329,0.737432800017135,"bdl",NA,0.411124,29.3519529939243,"Within_Range",NA,0.007894,0.254860872244063,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-22
"108","COMPASS: Synoptic","CB","GWI","TR","B",45,"GWI_202306_TR_LysB_45cm",2023,6,22,NA,NA,0.003629,0.259090292502874,"bdl",NA,0.355087,25.3512247710024,"Within_Range",NA,0.005289,0.170757430111331,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-22
"109","COMPASS: Synoptic","CB","GWI","TR","C",10,"GWI_202306_TR_LysC_10cm",2023,6,22,NA,NA,0.011188,0.798760593144709,"bdl",NA,0.161086,11.5006389799168,"Within_Range",NA,0.003873,0.125041317228434,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-22
"110","COMPASS: Synoptic","CB","GWI","TR","C",20,"GWI_202306_TR_LysC_20cm",2023,6,22,NA,NA,0.006239,0.445429687221116,"bdl",NA,0.036011,2.57098388628299,"Within_Range",NA,0.002714,0.0876225496922201,"bdl",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-22
"111","COMPASS: Synoptic","CB","GWI","TR","C",45,"GWI_202306_TR_LysC_45cm",2023,6,22,NA,NA,0.010694,0.763491757516046,"bdl",NA,1.131716,80.7981894379118,"Within_Range",NA,0.011518,0.371863127249444,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-22
"112","COMPASS: Synoptic","CB","GWI","UP","A",10,"GWI_202306_UP_LysA_10cm",2023,6,22,NA,NA,0.007636,0.545167669758044,"bdl",NA,0.710197,50.7040916132993,"Within_Range",NA,0.011832,0.382000739852008,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-22
"113","COMPASS: Synoptic","CB","GWI","UP","A",20,"GWI_202306_UP_LysA_20cm",2023,6,22,NA,NA,0.002577,0.183983379382724,"bdl",NA,0.100661,7.18663211177508,"Within_Range",NA,0.005479,0.176891654297596,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-22
"114","COMPASS: Synoptic","CB","GWI","UP","A",45,"GWI_202306_UP_LysA_45cm",2023,6,22,NA,NA,0.008966,0.640122227219831,"bdl",NA,0.867397,61.9272919388578,"Within_Range",NA,0.009605,0.310101175310897,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-22
"115","COMPASS: Synoptic","CB","GWI","UP","B",10,"GWI_202306_UP_LysB_10cm",2023,6,22,NA,NA,0.007647,0.545953008203217,"bdl",NA,0.163645,11.6833372600256,"Within_Range",NA,0.030935,0.998748553695221,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-22
"116","COMPASS: Synoptic","CB","GWI","UP","B",20,"GWI_202306_UP_LysB_20cm",2023,6,22,NA,NA,0.012605,0.89992646376377,"bdl",NA,0.273163,19.5023096089728,"Within_Range",NA,0.006184,0.199652854567682,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-22
"117","COMPASS: Synoptic","CB","GWI","UP","B",45,"GWI_202306_UP_LysB_45cm",2023,6,22,NA,NA,0.013131,0.937479920323845,"bdl",NA,0.283205,20.2192522150114,"Within_Range",NA,0.006105,0.197102308721814,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-22
"118","COMPASS: Synoptic","CB","GWI","UP","C",10,"GWI_202306_UP_LysC_10cm",2023,6,22,NA,NA,0.003662,0.261446307838392,"bdl",NA,0.18416,13.1479934602726,"Within_Range",NA,0.021812,0.704208936583164,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-22
"119","COMPASS: Synoptic","CB","GWI","UP","C",20,"GWI_202306_UP_LysC_20cm",2023,6,22,NA,NA,0.00444,0.316991154233331,"bdl",NA,0.192527,13.7453504394326,"Within_Range",NA,0.011147,0.359885247391001,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-22
"120","COMPASS: Synoptic","CB","GWI","UP","C",45,"GWI_202306_UP_LysC_45cm",2023,6,22,NA,NA,0.007154,0.51075556697866,"bdl",NA,0.568059,40.5562338023946,"Within_Range",NA,0.008158,0.263384215323925,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-22
"121","COMPASS: Synoptic","CB","GWI","WC","A",10,"GWI_202306_WC_LysA_10cm",2023,6,22,NA,NA,0.005497,0.392455039374014,"bdl",NA,0.186847,13.339830224107,"Within_Range",NA,0.003735,0.120585933345778,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-22
"122","COMPASS: Synoptic","CB","GWI","WC","A",20,"GWI_202306_WC_LysA_20cm",2023,6,22,NA,NA,0.007373,0.526390941478007,"bdl",NA,0.291332,20.7994745371858,"Within_Range",NA,0.004616,0.149029362335773,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-22
"123","COMPASS: Synoptic","CB","GWI","WC","A",45,"GWI_202306_WC_LysA_45cm",2023,6,22,NA,NA,0.00753,0.537599862922744,"bdl",NA,0.793879,56.6785181377484,"Within_Range",NA,0.006603,0.213180433167918,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-22
"124","COMPASS: Synoptic","CB","GWI","WC","B",10,"GWI_202306_WC_LysB_10cm",2023,6,22,NA,NA,0.007539,0.538242412559704,"bdl",NA,0.276362,19.7307003077099,"Within_Range",NA,0.00586,0.189192388060579,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-22
"125","COMPASS: Synoptic","CB","GWI","WC","B",20,"GWI_202306_WC_LysB_20cm",2023,6,22,NA,NA,0.006505,0.464420598713473,"bdl",NA,0.131339,9.37686964095754,"Within_Range",NA,0.003683,0.118907093042169,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-22
"126","COMPASS: Synoptic","CB","GWI","WC","B",45,"GWI_202306_WC_LysB_45cm",2023,6,22,NA,NA,0.002448,0.174773501252972,"bdl",NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-22
"127","COMPASS: Synoptic","CB","GWI","WC","C",10,"GWI_202306_WC_LysC_10cm",2023,6,22,NA,NA,0.008131,0.580507899790814,"bdl",NA,0.421817,30.1153733570363,"Within_Range",NA,0.004197,0.135501783735537,"Within_Range",NA,"01/14/2024","There are two sample names we suspect were input incorrectly,
  they are listed below and have been checked against metadata.",NA,2023-06-22
