"","Project","Region","Sample_ID","Year","Month","Day","Time","Time_Zone","Site","Zone","Replicate","Depth_cm","SO4_ppm","SO4_Conc_mM","SO4_Conc_flag","SO4_QAQC_flag","Cl_ppm","Cl_Conc_mM","Cl_Conc_flag","Cl_QAQC_flag","salinity","Analysis_rundate","Run_notes","Field_notes"
"127","COMPASS: Synoptic","CB","GWI_202208_UP_LYSB_10CM",2022,8,18,NA,NA,"GWI","UP","B",10,419.6273,13.0888,NA,NA,3434.2094,96.8747,NA,NA,6.2056,NA,NA,NA
"128","COMPASS: Synoptic","CB","GWI_202208_UP_LYSB_10CM",2022,8,18,NA,NA,"GWI","UP","B",10,281.8372,8.7909,NA,NA,3434.7029,96.8887,NA,NA,6.2065,NA,NA,NA
"129","COMPASS: Synoptic","CB","GWI_202208_UP_LYSB_10CM",2022,8,18,NA,NA,"GWI","UP","B",10,281.8372,8.7909,NA,NA,2259.7299,63.7441,NA,NA,4.0834,NA,NA,NA
"130","COMPASS: Synoptic","CB","GWI_202208_UP_LYSB_10CM",2022,8,18,NA,NA,"GWI","UP","B",10,281.8372,8.7909,NA,NA,3438.2963,96.99,NA,NA,6.213,NA,NA,NA
"131","COMPASS: Synoptic","CB","GWI_202208_UP_LYSB_10CM",2022,8,18,NA,NA,"GWI","UP","B",10,281.8372,8.7909,NA,NA,3434.2094,96.8747,NA,NA,6.2056,NA,NA,NA
"132","COMPASS: Synoptic","CB","GWI_202208_UP_LYSB_10CM",2022,8,18,NA,NA,"GWI","UP","B",10,420.5175,13.1166,NA,NA,3434.7029,96.8887,NA,NA,6.2065,NA,NA,NA
"133","COMPASS: Synoptic","CB","GWI_202208_UP_LYSB_10CM",2022,8,18,NA,NA,"GWI","UP","B",10,420.5175,13.1166,NA,NA,2259.7299,63.7441,NA,NA,4.0834,NA,NA,NA
"134","COMPASS: Synoptic","CB","GWI_202208_UP_LYSB_10CM",2022,8,18,NA,NA,"GWI","UP","B",10,420.5175,13.1166,NA,NA,3438.2963,96.99,NA,NA,6.213,NA,NA,NA
"135","COMPASS: Synoptic","CB","GWI_202208_UP_LYSB_10CM",2022,8,18,NA,NA,"GWI","UP","B",10,420.5175,13.1166,NA,NA,3434.2094,96.8747,NA,NA,6.2056,NA,NA,NA
"136","COMPASS: Synoptic","CB","GWI_202208_UP_LYSB_10CM",2022,8,18,NA,NA,"GWI","UP","B",10,420.0492,13.102,NA,NA,3434.7029,96.8887,NA,NA,6.2065,NA,NA,NA
"137","COMPASS: Synoptic","CB","GWI_202208_UP_LYSB_10CM",2022,8,18,NA,NA,"GWI","UP","B",10,420.0492,13.102,NA,NA,2259.7299,63.7441,NA,NA,4.0834,NA,NA,NA
"138","COMPASS: Synoptic","CB","GWI_202208_UP_LYSB_10CM",2022,8,18,NA,NA,"GWI","UP","B",10,420.0492,13.102,NA,NA,3438.2963,96.99,NA,NA,6.213,NA,NA,NA
"139","COMPASS: Synoptic","CB","GWI_202208_UP_LYSB_10CM",2022,8,18,NA,NA,"GWI","UP","B",10,420.0492,13.102,NA,NA,3434.2094,96.8747,NA,NA,6.2056,NA,NA,NA
"140","COMPASS: Synoptic","CB","GWI_202208_UP_LYSB_20CM",2022,8,18,NA,NA,"GWI","UP","B",20,421.24,13.1391,NA,NA,3438.0829,96.984,NA,NA,6.2126,NA,NA,NA
"141","COMPASS: Synoptic","CB","GWI_202208_UP_LYSB_45CM",2022,8,18,NA,NA,"GWI","UP","B",45,545.7102,17.0215,NA,NA,4284.8729,120.8709,NA,NA,7.7428,NA,NA,NA
"142","COMPASS: Synoptic","CB","GWI_202208_UP_LYSC_10CM",2022,8,18,NA,NA,"GWI","UP","C",10,618.2517,19.2842,NA,NA,5109.2591,144.1258,NA,NA,9.2325,NA,NA,NA
"143","COMPASS: Synoptic","CB","GWI_202208_UP_LYSC_20CM",2022,8,18,NA,NA,"GWI","UP","C",20,535.7515,16.7109,NA,NA,4748.0596,133.9368,NA,NA,8.5798,NA,NA,NA
"144","COMPASS: Synoptic","CB","GWI_202208_TR_LYSA_10CM",2022,8,18,NA,NA,"GWI","TR","A",10,778.0269,24.2678,NA,NA,6604.1369,186.2944,NA,NA,11.9337,NA,NA,NA
"145","COMPASS: Synoptic","CB","GWI_202208_TR_LYSA_20CM",2022,8,18,NA,NA,"GWI","TR","A",20,533.0071,16.6253,NA,NA,8009.3099,225.9326,NA,NA,14.4728,NA,NA,NA
"146","COMPASS: Synoptic","CB","GCW_202208_UP_LYSB_45CM",2022,8,15,NA,NA,"GCW","UP","B",45,6.1576,0.1921,NA,NA,26.9899,0.7614,NA,NA,0.0488,NA,NA,NA
"147","COMPASS: Synoptic","CB","GWI_202208_TR_LYSA_45CM",2022,8,18,NA,NA,"GWI","TR","A",45,658.9266,20.5529,NA,NA,7268.5465,205.0366,NA,NA,13.1343,NA,NA,NA
"148","COMPASS: Synoptic","CB","GWI_202208_TR_LYSB_10CM",2022,8,18,NA,NA,"GWI","TR","B",10,1023.1981,31.9151,NA,NA,6852.2538,193.2935,NA,NA,12.382,NA,NA,NA
"149","COMPASS: Synoptic","CB","GWI_202208_TR_LYSB_20CM",2022,8,18,NA,NA,"GWI","TR","B",20,150.2146,4.6854,NA,NA,7523.8989,212.2397,NA,NA,13.5957,NA,NA,NA
"150","COMPASS: Synoptic","CB","GWI_202208_TR_LYSB_45CM",2022,8,18,NA,NA,"GWI","TR","B",45,921.8022,28.7524,NA,NA,8193.0316,231.1151,NA,NA,14.8048,NA,NA,NA
"151","COMPASS: Synoptic","CB","GWI_202208_TR_LYSC_10CM",2022,8,18,NA,NA,"GWI","TR","C",10,861.6755,26.877,NA,NA,5741.8935,161.9716,NA,NA,10.3756,NA,NA,NA
"152","COMPASS: Synoptic","CB","GWI_202208_TR_LYSC_20CM",2022,8,18,NA,NA,"GWI","TR","C",20,741.0385,23.1141,NA,NA,6654.258,187.7083,NA,NA,12.0243,NA,NA,NA
"153","COMPASS: Synoptic","CB","GWI_202208_TR_LYSC_45CM",2022,8,18,NA,NA,"GWI","TR","C",45,1066.1956,33.2563,NA,NA,7915.2705,223.2798,NA,NA,14.3029,NA,NA,NA
"154","COMPASS: Synoptic","CB","GCW_202208_UP_LYSC_20CM",2022,8,15,NA,NA,"GCW","UP","C",20,3.0541,0.0953,NA,NA,26.3339,0.7428,NA,NA,0.0476,NA,NA,NA
"155","COMPASS: Synoptic","CB","GWI_202208_SW_A",2022,8,18,NA,NA,"GWI","SW","A",0,2659.6013,82.957,NA,NA,14576.8593,411.1949,NA,NA,26.3404,NA,NA,NA
"156","COMPASS: Synoptic","CB","GWI_202208_SW_B",2022,8,18,NA,NA,"GWI","SW","B",0,1772.3515,55.2823,NA,NA,12965.0314,365.7273,NA,NA,23.4278,NA,NA,NA
"157","COMPASS: Synoptic","CB","GWI_202208_SW_C",2022,8,18,NA,NA,"GWI","SW","C",0,1714.6325,53.482,NA,NA,12548.6343,353.9812,NA,NA,22.6754,NA,NA,NA
"158","COMPASS: Synoptic","CB","GCW_202208_UP_LYSC_45CM",2022,8,15,NA,NA,"GCW","UP","C",45,6.0238,0.1879,NA,NA,5.314,0.1499,NA,NA,0.0096,NA,NA,NA
"159","COMPASS: Synoptic","CB","GCW_202208_TR_LYSA_10CM",2022,8,15,NA,NA,"GCW","TR","A",10,6.2806,0.1959,NA,NA,3.7362,0.1054,NA,NA,0.0068,NA,NA,NA
"160","COMPASS: Synoptic","CB","GCW_202208_TR_LYSA_20CM",2022,8,15,NA,NA,"GCW","TR","A",20,11.2477,0.3508,NA,NA,3.7475,0.1057,NA,NA,0.0068,NA,NA,NA
"161","COMPASS: Synoptic","CB","GCW_202208_TR_LYSA_45CM",2022,8,15,NA,NA,"GCW","TR","A",45,16.6168,0.5183,NA,NA,2.1285,0.06,NA,NA,0.0039,NA,NA,NA
"162","COMPASS: Synoptic","CB","MSM_202208_UP_LYSA_20CM",2022,8,31,NA,NA,"MSM","UP","A",20,157.5194,4.9133,NA,NA,1860.3225,52.4774,NA,NA,3.3616,NA,NA,NA
"163","COMPASS: Synoptic","CB","MSM_202208_TR_LYSA_20CM",2022,8,31,NA,NA,"MSM","TR","A",20,406.2132,12.6704,NA,NA,2697.0533,76.0805,NA,NA,4.8736,NA,NA,NA
"164","COMPASS: Synoptic","CB","MSM_202208_TR_LYSA_45CM",2022,8,31,NA,NA,"MSM","TR","A",45,469.2068,14.6353,NA,NA,3444.0709,97.1529,NA,NA,6.2235,NA,NA,NA
"165","COMPASS: Synoptic","CB","MSM_202208_TR_LYSB_10CM",2022,8,31,NA,NA,"MSM","TR","B",10,378.0426,11.7917,NA,NA,2925.5982,82.5275,NA,NA,5.2866,NA,NA,NA
"166","COMPASS: Synoptic","CB","MSM_202208_TR_LYSB_20CM",2022,8,31,NA,NA,"MSM","TR","B",20,169.541,5.2882,NA,NA,2694.2745,76.0021,NA,NA,4.8686,NA,NA,NA
"167","COMPASS: Synoptic","CB","MSM_202208_TR_LYSB_45CM",2022,8,31,NA,NA,"MSM","TR","B",45,285.5842,8.9078,NA,NA,3085.4377,87.0363,NA,NA,5.5754,NA,NA,NA
"168","COMPASS: Synoptic","CB","MSM_202208_TR_LYSC_10CM",2022,8,31,NA,NA,"MSM","TR","C",10,401.9924,12.5388,NA,NA,3133.7062,88.3979,NA,NA,5.6626,NA,NA,NA
"169","COMPASS: Synoptic","CB","MSM_202208_TR_LYSC_20CM",2022,8,31,NA,NA,"MSM","TR","C",20,281.1557,8.7697,NA,NA,2884.2085,81.3599,NA,NA,5.2118,NA,NA,NA
"170","COMPASS: Synoptic","CB","MSM_202208_TR_LYSC_45CM",2022,8,31,NA,NA,"MSM","TR","C",45,500.6626,15.6164,NA,NA,3680.3177,103.8171,NA,NA,6.6504,NA,NA,NA
"171","COMPASS: Synoptic","CB","MSM_202208_UP_LYSA_45CM",2022,8,31,NA,NA,"MSM","UP","A",45,185.4838,5.7855,NA,NA,2505.1425,70.6669,NA,NA,4.5268,NA,NA,NA
"172","COMPASS: Synoptic","CB","MSM_202208_SW_A",2022,8,31,NA,NA,"MSM","SW","A",0,1023.1997,31.9151,NA,NA,7614.686,214.8007,NA,NA,13.7598,NA,NA,NA
"173","COMPASS: Synoptic","CB","MSM_202208_SW_B",2022,8,31,NA,NA,"MSM","SW","B",0,1036.0978,32.3175,NA,NA,7696.6153,217.1119,NA,NA,13.9078,NA,NA,NA
"174","COMPASS: Synoptic","CB","MSM_202208_SW_C",2022,8,31,NA,NA,"MSM","SW","C",0,502.3477,15.669,NA,NA,3725.7517,105.0988,NA,NA,6.7325,NA,NA,NA
"175","COMPASS: Synoptic","CB","MSM_202208_UP_LYSB_10CM",2022,8,31,NA,NA,"MSM","UP","B",10,106.3955,3.3186,NA,NA,724.1041,20.4261,NA,NA,1.3085,NA,NA,NA
"176","COMPASS: Synoptic","CB","MSM_202208_UP_LYSB_20CM",2022,8,31,NA,NA,"MSM","UP","B",20,100.6902,3.1407,NA,NA,794.4473,22.4104,NA,NA,1.4356,NA,NA,NA
"177","COMPASS: Synoptic","CB","MSM_202208_UP_LYSB_45CM",2022,8,31,NA,NA,"MSM","UP","B",45,226.6307,7.069,NA,NA,2036.4254,57.445,NA,NA,3.6798,NA,NA,NA
"178","COMPASS: Synoptic","CB","MSM_202208_UP_LYSC_10CM",2022,8,31,NA,NA,"MSM","UP","C",10,86.0538,2.6841,NA,NA,906.846,25.581,NA,NA,1.6387,NA,NA,NA
"179","COMPASS: Synoptic","CB","MSM_202208_UP_LYSC_20CM",2022,8,31,NA,NA,"MSM","UP","C",20,126.311,3.9398,NA,NA,1431.205,40.3725,NA,NA,2.5862,NA,NA,NA
"180","COMPASS: Synoptic","CB","MSM_202208_UP_LYSC_45CM",2022,8,31,NA,NA,"MSM","UP","C",45,9.8873,0.3084,NA,NA,2.0883,0.0589,NA,NA,0.0038,NA,NA,NA
"181","COMPASS: Synoptic","CB","MSM_202208_TR_LYSA_10CM",2022,8,31,NA,NA,"MSM","TR","A",10,472.809,14.7476,NA,NA,3629.7693,102.3912,NA,NA,6.559,NA,NA,NA
"182","COMPASS: Synoptic","CB","MSM_202209_UP_LYSA_20CM",2022,9,18,NA,NA,"MSM","UP","A",20,185.4786,5.7854,NA,NA,2155.4837,60.8035,NA,NA,3.895,NA,NA,NA
"183","COMPASS: Synoptic","CB","MSM_202209_TR_LYSA_20CM",2022,9,18,NA,NA,"MSM","TR","A",20,505.359,15.7629,NA,NA,3550.8813,100.1659,NA,NA,6.4165,NA,NA,NA
"184","COMPASS: Synoptic","CB","MSM_202209_TR_LYSA_45CM",2022,9,18,NA,NA,"MSM","TR","A",45,505.958,15.7816,NA,NA,4102.3381,115.7218,NA,NA,7.413,NA,NA,NA
"185","COMPASS: Synoptic","CB","MSM_202209_TR_LYSB_10CM",2022,9,18,NA,NA,"MSM","TR","B",10,554.2428,17.2877,NA,NA,5302.4598,149.5757,NA,NA,9.5816,NA,NA,NA
"186","COMPASS: Synoptic","CB","MSM_202209_TR_LYSB_20CM",2022,9,18,NA,NA,"MSM","TR","B",20,401.4114,12.5206,NA,NA,4386.958,123.7506,NA,NA,7.9273,NA,NA,NA
"187","COMPASS: Synoptic","CB","MSM_202209_TR_LYSC_10CM",2022,9,18,NA,NA,"MSM","TR","C",10,528.2071,16.4756,NA,NA,5217.3394,147.1746,NA,NA,9.4278,NA,NA,NA
"188","COMPASS: Synoptic","CB","MSM_202209_TR_LYSC_20CM",2022,9,18,NA,NA,"MSM","TR","C",20,282.8731,8.8232,NA,NA,4018.9656,113.37,NA,NA,7.2623,NA,NA,NA
"189","COMPASS: Synoptic","CB","MSM_202209_TR_LYSC_45CM",2022,9,18,NA,NA,"MSM","TR","C",45,349.7409,10.9089,NA,NA,4020.9585,113.4262,NA,NA,7.2659,NA,NA,NA
"190","COMPASS: Synoptic","CB","MSM_202209_UP_LYSA_45CM",2022,9,18,NA,NA,"MSM","UP","A",45,219.3885,6.8431,NA,NA,2904.6761,81.9373,NA,NA,5.2488,NA,NA,NA
"191","COMPASS: Synoptic","CB","MSM_202209_SW_A",2022,9,18,NA,NA,"MSM","SW","A",0,2421.399,75.5271,NA,NA,18122.6203,511.2164,NA,NA,32.7476,NA,NA,NA
"192","COMPASS: Synoptic","CB","MSM_202209_SW_B",2022,9,18,NA,NA,"MSM","SW","B",0,2568.7298,80.1226,NA,NA,19169.2282,540.7399,NA,NA,34.6388,NA,NA,NA
"193","COMPASS: Synoptic","CB","MSM_202209_SW_C",2022,9,18,NA,NA,"MSM","SW","C",0,2561.9768,79.9119,NA,NA,19079.5703,538.2107,NA,NA,34.4768,NA,NA,NA
"194","COMPASS: Synoptic","CB","GWI_202209_UP_LYSA_20CM",2022,9,22,NA,NA,"GWI","UP","A",20,768.0581,23.9569,NA,NA,6435.7454,181.5443,NA,NA,11.6294,NA,NA,NA
"195","COMPASS: Synoptic","CB","MSM_202209_UP_LYSB_10CM",2022,9,18,NA,NA,"MSM","UP","B",10,111.5232,3.4786,NA,NA,787.0968,22.203,NA,NA,1.4223,NA,NA,NA
"196","COMPASS: Synoptic","CB","GWI_202209_UP_LYSA_20CM",2022,9,22,NA,NA,"GWI","UP","A",20,658.08,20.5265,NA,NA,5681.5527,160.2695,NA,NA,10.2666,NA,NA,NA
"197","COMPASS: Synoptic","CB","GWI_202209_UP_LYSA_45CM",2022,9,22,NA,NA,"GWI","UP","A",45,660.3451,20.5972,NA,NA,5639.4854,159.0828,NA,NA,10.1906,NA,NA,NA
"198","COMPASS: Synoptic","CB","GWI_202209_UP_LYSB_10CM",2022,9,22,NA,NA,"GWI","UP","B",10,617.3104,19.2548,NA,NA,5109.0418,144.1197,NA,NA,9.2321,NA,NA,NA
"199","COMPASS: Synoptic","CB","GWI_202209_UP_LYSB_20CM",2022,9,22,NA,NA,"GWI","UP","B",20,662.2054,20.6552,NA,NA,5497.4765,155.0769,NA,NA,9.934,NA,NA,NA
"200","COMPASS: Synoptic","CB","GWI_202209_UP_LYSB_45CM",2022,9,22,NA,NA,"GWI","UP","B",45,757.4692,23.6266,NA,NA,6268.9506,176.8392,NA,NA,11.328,NA,NA,NA
"201","COMPASS: Synoptic","CB","GWI_202209_UP_LYSC_10CM",2022,9,22,NA,NA,"GWI","UP","C",10,972.9317,30.3472,NA,NA,8451.7001,238.4119,NA,NA,15.2722,NA,NA,NA
"202","COMPASS: Synoptic","CB","GWI_202209_UP_LYSC_20CM",2022,9,22,NA,NA,"GWI","UP","C",20,853.226,26.6134,NA,NA,8029.0787,226.4902,NA,NA,14.5086,NA,NA,NA
"203","COMPASS: Synoptic","CB","GWI_202209_TR_LYSA_10CM",2022,9,22,NA,NA,"GWI","TR","A",10,1157.2521,36.0964,NA,NA,9359.8905,264.0308,NA,NA,16.9133,NA,NA,NA
"204","COMPASS: Synoptic","CB","GWI_202209_TR_LYSA_20CM",2022,9,22,NA,NA,"GWI","TR","A",20,608.0759,18.9668,NA,NA,9328.8425,263.1549,NA,NA,16.8572,NA,NA,NA
"205","COMPASS: Synoptic","CB","GWI_202209_TR_LYSA_45CM",2022,9,22,NA,NA,"GWI","TR","A",45,689.8972,21.5189,NA,NA,8687.1963,245.0549,NA,NA,15.6978,NA,NA,NA
"206","COMPASS: Synoptic","CB","MSM_202209_UP_LYSB_20CM",2022,9,18,NA,NA,"MSM","UP","B",20,100.0613,3.1211,NA,NA,940.4314,26.5284,NA,NA,1.6994,NA,NA,NA
"207","COMPASS: Synoptic","CB","GWI_202209_TR_LYSB_10CM",2022,9,22,NA,NA,"GWI","TR","B",10,1698.7295,52.9859,NA,NA,12719.2675,358.7946,NA,NA,22.9837,NA,NA,NA
"208","COMPASS: Synoptic","CB","GWI_202209_TR_LYSB_20CM",2022,9,22,NA,NA,"GWI","TR","B",20,234.6447,7.3189,NA,NA,9633.9934,271.7629,NA,NA,17.4087,NA,NA,NA
"209","COMPASS: Synoptic","CB","GWI_202209_TR_LYSB_45CM",2022,9,22,NA,NA,"GWI","TR","B",45,1061.1332,33.0984,NA,NA,9572.9728,270.0415,NA,NA,17.2984,NA,NA,NA
"210","COMPASS: Synoptic","CB","GWI_202209_TR_LYSC_10CM",2022,9,22,NA,NA,"GWI","TR","C",10,1711.1247,53.3726,NA,NA,12677.0072,357.6025,NA,NA,22.9074,NA,NA,NA
"211","COMPASS: Synoptic","CB","GWI_202209_TR_LYSC_20CM",2022,9,22,NA,NA,"GWI","TR","C",20,1311.3738,40.9037,NA,NA,10942.8498,308.6841,NA,NA,19.7738,NA,NA,NA
"212","COMPASS: Synoptic","CB","GWI_202209_TR_LYSC_45CM",2022,9,22,NA,NA,"GWI","TR","C",45,1212.2979,37.8134,NA,NA,9277.8011,261.7151,NA,NA,16.765,NA,NA,NA
"213","COMPASS: Synoptic","CB","MSM_202209_UP_LYSB_45CM",2022,9,18,NA,NA,"MSM","UP","B",45,260.305,8.1193,NA,NA,2391.3201,67.4561,NA,NA,4.3211,NA,NA,NA
"214","COMPASS: Synoptic","CB","GWI_202209_SW_A",2022,9,22,NA,NA,"GWI","SW","A",0,1915.1562,59.7366,NA,NA,14113.3028,398.1186,NA,NA,25.5028,NA,NA,NA
"215","COMPASS: Synoptic","CB","GWI_202209_SW_B",2022,9,22,NA,NA,"GWI","SW","B",0,1900.3468,59.2747,NA,NA,13984.4804,394.4846,NA,NA,25.27,NA,NA,NA
"216","COMPASS: Synoptic","CB","GWI_202209_SW_C",2022,9,22,NA,NA,"GWI","SW","C",0,1992.7458,62.1568,NA,NA,14697.3038,414.5925,NA,NA,26.5581,NA,NA,NA
"217","COMPASS: Synoptic","CB","GCW_202209_UP_LYSA_20CM",2022,9,19,NA,NA,"GCW","UP","A",20,6.3756,0.1989,NA,NA,2.7097,0.0764,NA,NA,0.0049,NA,NA,NA
"218","COMPASS: Synoptic","CB","GCW_202209_TR_LYSA_20CM",2022,9,19,NA,NA,"GCW","TR","A",20,10.4618,0.3263,NA,NA,4.9391,0.1393,NA,NA,0.009,NA,NA,NA
"219","COMPASS: Synoptic","CB","MSM_202209_TR_LYSC_10CM",2022,9,18,NA,NA,"MSM","TR","C",10,103.6062,3.2316,NA,NA,1078.225,30.4154,NA,NA,1.9484,NA,NA,NA
"220","COMPASS: Synoptic","CB","GCW_202209_TR_LYSA_45CM",2022,9,19,NA,NA,"GCW","TR","A",45,20.1818,0.6295,NA,NA,4.8398,0.1365,NA,NA,0.0088,NA,NA,NA
"221","COMPASS: Synoptic","CB","GCW_202209_TR_LYSB_10CM",2022,9,19,NA,NA,"GCW","TR","B",10,87.6693,2.7345,NA,NA,856.2971,24.1551,NA,NA,1.5474,NA,NA,NA
"222","COMPASS: Synoptic","CB","GCW_202209_TR_LYSB_20CM",2022,9,19,NA,NA,"GCW","TR","B",20,5.8173,0.1815,NA,NA,84.9773,2.3971,NA,NA,0.1536,NA,NA,NA
"223","COMPASS: Synoptic","CB","GCW_202209_TR_LYSB_45CM",2022,9,19,NA,NA,"GCW","TR","B",45,3.8628,0.1205,NA,NA,45.7117,1.2895,NA,NA,0.0826,NA,NA,NA
"224","COMPASS: Synoptic","CB","GCW_202209_TR_LYSC_10CM",2022,9,19,NA,NA,"GCW","TR","C",10,27.2237,0.8491,NA,NA,41.778,1.1785,NA,NA,0.0755,NA,NA,NA
"225","COMPASS: Synoptic","CB","GCW_202209_TR_LYSC_20CM",2022,9,19,NA,NA,"GCW","TR","C",20,3.0774,0.096,NA,NA,38.8503,1.0959,NA,NA,0.0702,NA,NA,NA
"226","COMPASS: Synoptic","CB","GCW_202209_TR_LYSC_45CM",2022,9,19,NA,NA,"GCW","TR","C",45,24.2209,0.7555,NA,NA,37.0775,1.0459,NA,NA,0.067,NA,NA,NA
"227","COMPASS: Synoptic","CB","MSM_202209_UP_LYSC_20CM",2022,9,18,NA,NA,"MSM","UP","C",20,146.242,4.5615,NA,NA,1725.1963,48.6656,NA,NA,3.1175,NA,NA,NA
"228","COMPASS: Synoptic","CB","GCW_202209_SW_A",2022,9,19,NA,NA,"GCW","SW","A",0,1082.1631,33.7543,NA,NA,8075.8847,227.8106,NA,NA,14.5931,NA,NA,NA
"229","COMPASS: Synoptic","CB","GCW_202209_SW_B",2022,9,19,NA,NA,"GCW","SW","B",0,1050.2681,32.7595,NA,NA,7850.4868,221.4524,NA,NA,14.1859,NA,NA,NA
"230","COMPASS: Synoptic","CB","GCW_202209_SW_C",2022,9,19,NA,NA,"GCW","SW","C",0,1062.9607,33.1554,NA,NA,7955.1625,224.4051,NA,NA,14.375,NA,NA,NA
"231","COMPASS: Synoptic","CB","MSM_202209_UP_LYSC_45CM",2022,9,18,NA,NA,"MSM","UP","C",45,379.776,11.8458,NA,NA,3051.8994,86.0903,NA,NA,5.5148,NA,NA,NA
"232","COMPASS: Synoptic","CB","MSM_202209_TR_LYSA_10CM",2022,9,18,NA,NA,"MSM","TR","A",10,477.6392,14.8983,NA,NA,5716.5885,161.2578,NA,NA,10.3299,NA,NA,NA
"233","COMPASS: Synoptic","CB","GCW_202210_UP_LYSA_20CM",2022,10,11,NA,NA,"GCW","UP","A",20,4.1491,0.1294,NA,NA,14.4387,0.4073,NA,NA,0.0261,NA,NA,NA
"234","COMPASS: Synoptic","CB","GCW_202210_TR_LYSB_20CM",2022,10,11,NA,NA,"GCW","TR","B",20,28.5838,0.8916,NA,NA,41.4508,1.1693,NA,NA,0.0749,NA,NA,NA
"235","COMPASS: Synoptic","CB","GCW_202210_TR_LYSB_45CM",2022,10,11,NA,NA,"GCW","TR","B",45,4.0623,0.1267,NA,NA,116.8442,3.296,NA,NA,0.2112,NA,NA,NA
"236","COMPASS: Synoptic","CB","GCW_202210_TR_LYSC_10CM",2022,10,11,NA,NA,"GCW","TR","C",10,18.6907,0.583,NA,NA,31.0947,0.8771,NA,NA,0.0562,NA,NA,NA
"237","COMPASS: Synoptic","CB","GCW_202210_TR_LYSC_20CM",2022,10,11,NA,NA,"GCW","TR","C",20,25.7435,0.803,NA,NA,45.0862,1.2718,NA,NA,0.0815,NA,NA,NA
"238","COMPASS: Synoptic","CB","GCW_202210_TR_LYSC_45CM",2022,10,11,NA,NA,"GCW","TR","C",45,23.9418,0.7468,NA,NA,112.4517,3.1721,NA,NA,0.2032,NA,NA,NA
"239","COMPASS: Synoptic","CB","GCW_202210_UP_LYSB_10CM",2022,10,11,NA,NA,"GCW","UP","B",10,5.1171,0.1596,NA,NA,13.0643,0.3685,NA,NA,0.0236,NA,NA,NA
"240","COMPASS: Synoptic","CB","GCW_202210_SW_A",2022,10,11,NA,NA,"GCW","SW","A",0,852.2257,26.5822,NA,NA,6542.6426,184.5597,NA,NA,11.8226,NA,NA,NA
"241","COMPASS: Synoptic","CB","GCW_202210_SW_B",2022,10,11,NA,NA,"GCW","SW","B",0,898.5838,28.0282,NA,NA,6892.9704,194.442,NA,NA,12.4556,NA,NA,NA
"242","COMPASS: Synoptic","CB","GCW_202210_SW_C",2022,10,11,NA,NA,"GCW","SW","C",0,856.0543,26.7016,NA,NA,6528.1527,184.151,NA,NA,11.7964,NA,NA,NA
"243","COMPASS: Synoptic","CB","GWI_202210_UP_LYSA_10CM",2022,10,14,NA,NA,"GWI","UP","A",10,838.9632,26.1685,NA,NA,6874.9098,193.9326,NA,NA,12.423,NA,NA,NA
"244","COMPASS: Synoptic","CB","GWI_202210_UP_LYSA_20CM",2022,10,14,NA,NA,"GWI","UP","A",20,819.3349,25.5563,NA,NA,6654.1545,187.7053,NA,NA,12.0241,NA,NA,NA
"245","COMPASS: Synoptic","CB","GWI_202210_UP_LYSA_45CM",2022,10,14,NA,NA,"GWI","UP","A",45,655.8744,20.4577,NA,NA,5534.61,156.1244,NA,NA,10.0011,NA,NA,NA
"246","COMPASS: Synoptic","CB","GCW_202210_UP_LYSB_20CM",2022,10,11,NA,NA,"GCW","UP","B",20,3.4629,0.108,NA,NA,13.5171,0.3813,NA,NA,0.0245,NA,NA,NA
"247","COMPASS: Synoptic","CB","GWI_202210_UP_LYSB_10CM",2022,10,14,NA,NA,"GWI","UP","B",10,689.042,21.4923,NA,NA,5572.4027,157.1905,NA,NA,10.0694,NA,NA,NA
"248","COMPASS: Synoptic","CB","GWI_202210_UP_LYSB_20CM",2022,10,14,NA,NA,"GWI","UP","B",20,664.5241,20.7275,NA,NA,5455.6771,153.8978,NA,NA,9.8584,NA,NA,NA
"249","COMPASS: Synoptic","CB","GWI_202210_UP_LYSC_10CM",2022,10,14,NA,NA,"GWI","UP","C",10,1143.0658,35.654,NA,NA,8981.3661,253.3531,NA,NA,16.2294,NA,NA,NA
"250","COMPASS: Synoptic","CB","GWI_202210_UP_LYSC_20CM",2022,10,14,NA,NA,"GWI","UP","C",20,1073.6858,33.4899,NA,NA,9117.6201,257.1966,NA,NA,16.4756,NA,NA,NA
"251","COMPASS: Synoptic","CB","GWI_202210_TR_LYSA_10CM",2022,10,14,NA,NA,"GWI","TR","A",10,1622.3719,50.6042,NA,NA,12740.5862,359.3959,NA,NA,23.0223,NA,NA,NA
"252","COMPASS: Synoptic","CB","GWI_202210_TR_LYSA_20CM",2022,10,14,NA,NA,"GWI","TR","A",20,721.0604,22.491,NA,NA,9997.5066,282.0171,NA,NA,18.0655,NA,NA,NA
"253","COMPASS: Synoptic","CB","GWI_202210_TR_LYSA_45CM",2022,10,14,NA,NA,"GWI","TR","A",45,685.3496,21.3771,NA,NA,8321.3883,234.7359,NA,NA,15.0368,NA,NA,NA
"254","COMPASS: Synoptic","CB","GWI_202210_TR_LYSB_10CM",2022,10,14,NA,NA,"GWI","TR","B",10,1745.0152,54.4297,NA,NA,12859.4817,362.7498,NA,NA,23.2371,NA,NA,NA
